Delivery_ID,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Delivery_Distance_km,Package_Weight_kg,Delivery_Time_Est_min,Order_Value,Platform_Fees,Time_of_Day,Day_of_Week,Weather_Condition,Delivery_Type,Traffic_Index,Delivery_Location_Type,Discount_Applied,Surge_Multiplier,Fuel_Cost,Total_Delivery_Fee
9004,-45.8181735,-89.114675,-44.8686635,22.960969,6.52,17.91,54,393.65,4.23,Morning,Wednesday,Cloudy,Standard,1.5,Suburban,0.0,2.33,7.23,59.72023
9005,-87.252375,-39.362764,70.791427,-22.574911,13.17,14.46,144,384.36,1.36,Night,Thursday,Windy,Express,0.59,Suburban,0.0,1.0,5.84,24.966
9006,48.1098405,-96.657284,17.877455,-1.021236,47.37,18.76,164,194.71,4.81,Night,Sunday,Rainy,Express,1.52,Urban,0.0,1.0,6.78,58.86600000000001
9007,83.1607595,90.761295,41.960369,-160.627218,5.96,0.68,146,41.98,1.52,Evening,Thursday,Rainy,Standard,1.99,Urban,0.0,1.0,1.43,8.058
9008,-20.3854155,-60.866423,-61.400735,49.986896,29.11,7.93,126,300.85,0.54,Afternoon,Tuesday,Rainy,Express,1.72,Remote,0.0,1.0,5.83,33.623
9009,-88.517562,-167.911885,26.4510565,22.600675,19.4,2.68,221,100.03,1.96,Evening,Saturday,Windy,Standard,0.67,Suburban,0.0,1.0,8.17,26.99
9010,-30.6506565,15.912886,20.906526,45.821544,7.09,7.51,226,267.08,4.65,Morning,Thursday,Sunny,Express,1.69,Urban,0.0,1.0,4.73,18.807
9011,64.11425,-61.288178,-0.580655,-125.385326,41.6,4.92,11,361.69,2.56,Afternoon,Monday,Windy,Standard,1.21,Urban,6.47,1.0,6.16,37.99000000000001
9012,4.151382,-90.919537,-62.139138,-39.859947,21.94,16.38,35,94.97,3.53,Morning,Saturday,Windy,Standard,1.01,Urban,0.0,2.16,9.58,83.92032000000002
9013,-32.3182245,-62.866433,45.2782665,45.659019,18.62,2.73,159,415.14,2.44,Afternoon,Monday,Cloudy,Express,0.62,Urban,0.0,1.0,5.11,23.811
9014,-44.4714265,46.977668,-19.4118475,148.094096,17.06,19.02,236,31.3,2.75,Evening,Wednesday,Rainy,Standard,0.64,Urban,2.96,1.0,5.72,28.668
9015,-15.0202975,43.579304,45.499962,-82.077874,18.01,11.92,148,355.29,4.43,Morning,Friday,Cloudy,Standard,1.2,Suburban,0.0,2.61,8.23,86.20308000000001
9016,56.2706395,-31.532308,64.9523045,21.70902,15.59,11.0,42,379.42,3.01,Night,Wednesday,Rainy,Express,1.21,Remote,0.0,1.0,3.75,24.732
9017,71.2697625,-5.188245,-75.374987,-39.637492,32.45,3.17,162,145.01,1.11,Evening,Sunday,Sunny,Express,1.67,Remote,0.0,1.0,3.63,32.285
9018,-13.9835465,-173.611433,77.703772,131.384484,3.63,16.5,136,339.92,4.37,Afternoon,Sunday,Cloudy,Standard,1.64,Suburban,0.0,1.0,1.51,17.034
9019,-38.146879,-90.220422,-1.7880025,-113.228899,20.68,19.58,238,8.58,2.35,Night,Wednesday,Cloudy,Standard,1.13,Suburban,0.0,1.0,9.14,37.824
9020,-78.419019,-174.420314,-50.6701745,65.647429,46.31,11.93,99,65.25,1.22,Afternoon,Sunday,Rainy,Express,1.61,Suburban,0.0,1.0,3.09,47.32300000000001
9021,-7.4099395,-172.432403,74.9237655,-54.299466,5.48,0.57,160,17.61,3.23,Afternoon,Thursday,Cloudy,Express,1.33,Urban,0.0,1.0,3.54,11.439
9022,82.5754145,147.281182,60.034857,-129.273997,35.34,13.54,171,296.97,4.43,Night,Friday,Rainy,Express,1.81,Urban,0.0,1.0,2.01,41.482
9023,70.7233455,-133.173272,-59.5043815,-12.400274,24.04,16.88,10,405.1,2.49,Morning,Friday,Windy,Standard,1.68,Suburban,14.65,1.0,9.94,25.452
9024,-39.179261,100.208411,-58.919946,132.352314,33.79,2.86,143,314.88,4.16,Morning,Sunday,Snowy,Express,1.48,Suburban,0.0,1.0,4.76,37.382
9025,72.3650335,69.081788,-64.032265,-1.140129,48.64,6.02,36,376.88,1.14,Morning,Saturday,Rainy,Standard,1.48,Suburban,0.0,1.42,2.77,65.08144000000001
9026,86.652854,-144.011177,35.056378,-8.817411,11.56,7.7,234,32.99,1.49,Night,Friday,Windy,Express,0.77,Remote,0.0,1.0,8.44,23.028
9027,43.103172,-88.640265,-48.587781,90.492024,19.63,17.79,16,128.96,1.03,Afternoon,Sunday,Snowy,Express,1.74,Suburban,0.0,1.0,8.9,34.529
9028,40.4359855,148.426219,86.2113185,-50.868763,39.0,1.49,213,22.76,1.87,Night,Sunday,Windy,Express,1.26,Urban,15.24,1.0,7.24,25.815
9029,-74.182652,-25.678084,11.588846,68.58128,27.69,12.68,34,117.56,0.97,Evening,Monday,Snowy,Express,0.65,Suburban,18.62,1.0,9.65,20.492
9030,23.061522,55.373097,-73.620861,72.413804,24.08,7.41,106,92.77,2.02,Evening,Thursday,Rainy,Standard,0.83,Remote,12.68,1.0,5.48,17.789
9031,88.083689,-18.686026,23.7203975,58.029625,34.69,16.75,172,83.26,1.67,Night,Saturday,Rainy,Express,1.96,Remote,14.81,1.35,4.68,42.53395
9032,-23.870529,-86.825682,55.44103,28.800046,15.67,5.97,31,311.32,2.47,Afternoon,Sunday,Snowy,Express,0.9,Suburban,16.57,1.0,4.34,5.760999999999999
9033,-36.8710845,-70.011504,-20.065696,-108.167444,45.28,3.06,66,187.22,3.32,Night,Monday,Windy,Standard,1.73,Remote,0.0,1.0,8.84,49.914
9034,86.8177025,77.448408,-70.3644205,-134.870533,7.34,19.23,208,194.0,4.22,Night,Wednesday,Sunny,Standard,0.83,Suburban,0.0,1.0,4.42,24.127
9035,19.82552,-130.941567,72.1503025,-134.161397,3.83,13.84,225,253.15,2.04,Morning,Sunday,Windy,Express,1.04,Remote,17.87,2.44,2.53,17.64176
9036,-70.684484,79.386981,-33.561572,-63.804244,32.94,1.48,170,171.63,2.07,Afternoon,Wednesday,Cloudy,Standard,1.64,Urban,0.0,1.0,4.82,33.982
9037,-50.225991,73.764447,-35.4217165,166.053968,36.14,17.17,166,215.36,4.37,Night,Thursday,Sunny,Express,1.54,Urban,0.0,1.0,2.81,44.677
9038,-79.37292,-49.305815,69.7280025,154.714885,12.37,14.14,143,286.22,0.64,Evening,Wednesday,Rainy,Express,1.88,Suburban,0.0,1.0,9.36,26.966
9039,-65.822744,-48.930216,-44.975031,146.955127,26.49,11.0,73,95.27,4.76,Morning,Wednesday,Rainy,Express,0.93,Remote,0.0,1.0,7.89,39.342
9040,-72.651588,173.599961,38.887285,148.589117,36.26,6.16,55,343.2,1.69,Night,Tuesday,Rainy,Express,1.4,Remote,16.35,1.0,1.55,18.97799999999999
9041,21.502301,-31.576092,82.772581,30.628212,7.05,14.63,239,266.4,1.49,Evening,Friday,Rainy,Standard,0.59,Suburban,2.65,1.0,3.18,14.975
9042,-16.2893175,138.098935,-52.860067,114.134436,5.5,7.66,59,319.92,0.62,Night,Tuesday,Rainy,Express,1.66,Urban,0.0,1.0,4.27,13.12
9043,22.566234,34.657568,-84.3306045,-143.932437,28.27,11.03,149,92.49,0.6,Evening,Monday,Windy,Standard,0.58,Urban,12.5,1.0,2.6,18.831
9044,-44.65382,-163.802094,-26.7103415,-131.010605,46.68,7.91,230,444.88,3.54,Morning,Saturday,Cloudy,Standard,0.89,Remote,14.25,1.0,1.35,31.939
9045,-46.155351,146.357389,-43.815625,0.665756,34.04,6.45,73,203.13,1.18,Evening,Tuesday,Rainy,Standard,1.34,Remote,0.0,1.79,8.75,72.29273
9046,67.806672,-80.372198,67.5851635,-39.9358,23.23,18.28,129,292.39,4.66,Night,Saturday,Windy,Express,0.71,Urban,16.49,1.0,9.57,25.464
9047,11.004969,33.218274,0.8662185,-97.282734,40.36,17.65,137,117.21,1.55,Night,Tuesday,Rainy,Standard,1.89,Urban,0.0,1.07,9.28,55.57901
9048,-82.8694685,16.649682,17.343123,164.759198,15.9,16.24,141,386.81,0.5,Afternoon,Sunday,Windy,Express,1.78,Remote,0.0,1.0,2.25,23.59
9049,-14.5122685,-117.800342,71.0018355,-57.268748,28.53,14.59,202,320.96,0.56,Morning,Monday,Snowy,Standard,0.87,Remote,6.8,1.0,3.91,27.789
9050,-27.905446,66.436279,-40.955722,-57.713294,45.16,7.03,176,106.01,2.08,Morning,Sunday,Rainy,Express,0.67,Suburban,0.0,1.0,5.02,46.74299999999999
9051,71.133938,-119.990592,-13.817767,142.386706,19.97,7.36,37,392.54,1.08,Evening,Wednesday,Sunny,Standard,0.96,Suburban,0.0,1.0,5.6,26.336
9052,-66.020299,154.154135,6.4731335,83.916147,35.19,16.31,221,8.66,0.53,Night,Friday,Windy,Express,1.07,Urban,0.0,2.83,7.3,124.90771
9053,48.274843,83.182338,-40.3056315,41.835299,19.38,16.84,88,263.69,4.73,Night,Tuesday,Rainy,Standard,1.96,Urban,0.0,1.0,3.53,32.184
9054,-9.7527375,-122.333293,14.8038745,145.456683,39.75,12.88,111,18.38,3.67,Night,Tuesday,Windy,Express,1.04,Urban,0.0,1.0,3.58,45.49
9055,-86.3196505,-123.460463,-81.754658,103.367262,45.5,4.24,45,441.36,1.2,Night,Thursday,Snowy,Express,0.97,Urban,7.27,1.0,6.79,39.23999999999999
9056,-14.338358,-94.130373,39.5470595,-69.113083,35.56,0.6,188,5.63,2.51,Morning,Tuesday,Cloudy,Standard,1.54,Urban,0.0,1.0,5.23,36.488
9057,-27.951126,-160.516864,-4.1875255,-82.016112,47.69,4.08,104,456.89,1.71,Afternoon,Wednesday,Snowy,Express,0.69,Urban,15.65,1.0,3.0,29.252
9058,29.8926295,67.046731,-81.355466,-124.821639,45.24,15.57,178,253.86,1.7,Afternoon,Monday,Cloudy,Express,0.91,Suburban,17.74,1.0,5.77,33.70700000000001
9059,-6.4397585,-11.37558,83.8078895,51.447893,15.09,10.13,112,412.35,2.36,Evening,Wednesday,Windy,Standard,0.76,Remote,0.0,1.0,4.16,23.657
9060,45.968459,90.507031,61.756875,70.014509,23.24,14.46,228,84.2,1.43,Night,Saturday,Snowy,Express,0.59,Suburban,0.0,1.0,3.42,30.672
9061,-29.498521,-153.500844,-67.183047,1.54658,48.17,18.33,219,111.27,4.69,Morning,Sunday,Sunny,Standard,0.83,Urban,0.0,1.0,3.17,55.561
9062,-30.699047,30.482633,36.157053,148.935704,9.96,16.15,27,233.18,2.05,Morning,Monday,Sunny,Express,1.42,Suburban,0.0,1.0,9.43,27.523
9063,-29.311753,136.245025,38.768609,152.929296,39.05,8.55,33,51.85,4.9,Afternoon,Thursday,Sunny,Express,1.29,Suburban,10.88,1.0,1.6,31.135
9064,-21.3021755,173.602179,10.115421,-168.6925,33.83,2.83,189,211.72,3.91,Morning,Monday,Windy,Standard,1.51,Suburban,0.0,1.0,7.6,39.989
9065,21.716783,-15.927543,42.0068715,-104.700583,13.88,12.13,70,278.23,2.2,Afternoon,Sunday,Rainy,Express,1.65,Suburban,0.0,1.0,2.01,21.379
9066,15.215153,148.539998,20.9916555,-116.331888,41.67,5.83,145,310.1,4.59,Night,Wednesday,Cloudy,Express,1.84,Urban,0.0,1.0,1.48,42.32100000000001
9067,-21.8974915,8.937373,59.806595,-140.982802,15.92,17.07,159,427.22,1.35,Evening,Thursday,Snowy,Express,0.95,Remote,0.0,1.08,3.38,28.08108
9068,-43.265239,-40.511876,-37.2595925,-60.674131,34.2,13.66,73,498.61,4.31,Night,Sunday,Cloudy,Standard,0.99,Remote,0.0,1.24,1.5,49.60000000000001
9069,43.431644,106.282486,-10.183984,72.451469,2.07,17.18,162,297.97,2.2,Night,Tuesday,Snowy,Express,0.86,Suburban,0.0,1.0,4.38,16.826
9070,-37.7886645,-55.895863,60.937372,92.597962,38.02,2.91,67,308.18,1.51,Night,Saturday,Snowy,Express,1.82,Remote,5.7,1.0,1.83,29.511
9071,-64.083612,166.239361,65.4158565,-145.368899,17.9,2.78,154,307.38,2.42,Evening,Friday,Rainy,Express,0.95,Remote,0.0,1.0,2.72,20.85
9072,75.43274,-38.160594,-48.872609,105.009519,29.92,16.44,64,465.95,4.99,Evening,Wednesday,Sunny,Express,1.8,Urban,0.0,1.0,2.61,39.75600000000001
9073,48.471008,71.983858,-70.9119495,118.814072,3.88,10.38,106,271.04,2.39,Night,Thursday,Sunny,Standard,0.73,Suburban,9.27,1.45,7.33,16.8503
9074,56.5620105,-126.694204,-66.038909,113.150737,46.03,10.91,43,423.0,2.02,Night,Wednesday,Rainy,Express,0.71,Remote,0.0,1.0,2.37,46.669
9075,86.5702525,-74.631296,56.248806,8.237073,11.35,13.72,230,492.02,3.33,Night,Sunday,Cloudy,Express,0.94,Remote,0.0,1.0,6.9,26.17
9076,27.60681,60.579351,-49.0953795,140.690923,46.79,17.65,52,205.46,3.53,Night,Tuesday,Windy,Express,1.77,Urban,0.0,1.0,9.63,59.41700000000001
9077,74.656663,138.644153,-88.4629125,137.316834,49.55,7.19,186,431.16,3.96,Morning,Sunday,Rainy,Standard,1.2,Suburban,0.0,1.0,1.6,48.795
9078,65.5892875,-63.703477,62.170839,30.809106,16.36,9.2,168,382.97,1.66,Night,Thursday,Sunny,Express,0.57,Remote,0.0,1.0,7.24,26.588
9079,-29.620729,38.775633,-6.074967,128.707852,2.29,16.88,194,319.12,4.27,Evening,Saturday,Cloudy,Standard,1.68,Remote,10.24,1.0,6.05,10.352
9080,-38.784463,-71.395662,-4.913454,-47.550758,19.04,11.81,236,237.68,2.02,Morning,Tuesday,Cloudy,Express,1.63,Urban,0.0,1.0,1.16,24.317
9081,-88.4096285,-12.891073,-40.5123275,-108.852999,37.77,17.09,86,215.29,2.31,Night,Saturday,Rainy,Standard,1.19,Urban,0.0,1.0,1.11,42.181
9082,58.880159,-112.154594,-12.5723945,60.757988,5.12,0.78,123,236.97,3.31,Night,Friday,Windy,Express,0.96,Suburban,0.0,1.0,2.99,10.786
9083,55.4122235,70.497877,23.939889,-31.993543,44.87,12.52,30,83.81,3.5,Morning,Wednesday,Sunny,Standard,1.66,Urban,3.39,1.0,1.15,43.416
9084,-51.8147415,-34.063247,-15.795668,-48.260522,17.76,15.8,223,202.1,3.84,Evening,Monday,Cloudy,Standard,0.62,Urban,0.0,1.0,9.11,35.05800000000001
9085,-55.691214,-146.490895,75.2348945,-132.84193,46.24,4.43,112,253.79,0.73,Morning,Thursday,Cloudy,Standard,1.77,Suburban,0.0,1.0,9.07,49.00700000000001
9086,53.2067675,53.070766,67.917472,133.931385,33.53,13.08,160,201.17,3.46,Afternoon,Tuesday,Rainy,Standard,0.67,Suburban,0.0,1.0,5.64,42.46400000000001
9087,-70.7311375,98.616158,-67.796029,40.913635,41.27,19.13,164,272.79,0.59,Evening,Thursday,Rainy,Express,1.08,Remote,0.0,1.0,4.1,47.27100000000001
9088,84.685439,108.758211,21.833901,-76.672641,14.23,12.82,119,452.59,0.7,Afternoon,Wednesday,Snowy,Standard,0.96,Remote,11.7,1.0,6.33,13.124
9089,82.5953905,-10.325086,-34.873851,85.056451,49.7,15.54,104,194.52,0.82,Night,Saturday,Cloudy,Express,1.19,Remote,0.0,1.0,7.02,55.37
9090,88.4778425,3.498455,-85.8851745,19.818674,27.94,2.55,59,347.57,4.08,Evening,Monday,Sunny,Standard,0.5,Remote,4.55,1.94,2.94,54.90518000000001
9091,-12.9102745,-55.804378,63.2862215,-16.448369,43.3,15.43,185,440.74,1.55,Morning,Tuesday,Cloudy,Express,1.95,Suburban,8.88,1.0,1.97,36.995
9092,49.0645665,-104.117039,31.823337,125.765209,40.91,14.67,186,136.23,3.46,Afternoon,Thursday,Windy,Express,0.7,Suburban,0.0,1.0,3.26,46.783
9093,64.24153,-23.71117,-54.4584025,-165.218991,10.73,15.83,87,196.35,2.02,Morning,Tuesday,Rainy,Standard,0.72,Urban,15.92,1.0,2.62,5.219000000000003
9094,79.924559,12.194621,15.870543,51.866159,17.22,8.74,228,362.68,1.58,Evening,Tuesday,Snowy,Standard,1.08,Suburban,0.0,1.0,6.39,26.116
9095,75.1867365,176.10452,82.1351145,56.191746,34.52,14.8,13,290.05,3.17,Night,Thursday,Sunny,Express,1.47,Remote,0.0,1.0,5.04,43.22600000000001
9096,-29.706237,-7.597698,-18.472093,-29.381893,1.96,17.7,116,336.96,4.99,Evening,Monday,Windy,Standard,1.02,Urban,0.0,1.0,7.15,22.558
9097,-8.705468,22.638585,-19.205262,151.49044,36.52,17.42,58,340.63,3.34,Afternoon,Sunday,Cloudy,Express,1.47,Remote,0.0,1.0,4.66,45.926
9098,-82.3033935,-120.774861,25.3640985,39.993237,33.89,6.82,138,54.2,3.82,Evening,Friday,Windy,Express,1.44,Remote,0.0,1.0,1.16,35.502
9099,-15.3971415,-146.779801,-19.337886,140.302318,3.9,7.76,34,240.54,1.6,Evening,Sunday,Cloudy,Standard,1.37,Urban,3.19,2.4,6.62,33.338
9100,37.144084,57.312369,-35.506224,89.524941,4.4,14.46,159,63.69,1.86,Afternoon,Thursday,Rainy,Standard,0.53,Suburban,0.0,1.0,6.38,18.99
9101,-47.6735895,-109.314143,-21.4871035,-13.63377,2.85,12.14,89,108.54,3.73,Morning,Saturday,Cloudy,Express,1.96,Remote,0.0,1.0,7.34,19.42
9102,36.993114,80.378571,10.626807,-0.858167,12.82,9.84,17,253.51,1.62,Afternoon,Friday,Rainy,Express,1.61,Remote,18.24,1.0,8.97,7.526
9103,76.380186,51.701633,69.994935,95.730573,28.45,19.98,30,190.34,3.66,Night,Tuesday,Cloudy,Standard,1.71,Suburban,0.0,1.0,7.97,44.38
9104,-43.19016,-138.648642,-0.210205,-34.274612,31.72,3.97,93,392.37,4.37,Morning,Wednesday,Cloudy,Standard,0.53,Urban,0.0,1.0,4.48,36.211
9105,43.1335545,-5.961715,-55.142116,155.310913,41.22,11.03,82,74.24,2.09,Afternoon,Thursday,Rainy,Standard,0.62,Remote,0.0,1.0,3.62,44.201
9106,4.2442845,-149.890038,45.3669255,59.219546,46.25,0.59,145,224.97,1.21,Afternoon,Saturday,Snowy,Express,0.91,Urban,0.0,1.0,9.65,48.155
9107,-41.7752535,25.366676,21.8053725,166.035245,35.45,17.97,239,319.17,1.36,Night,Tuesday,Windy,Express,1.69,Suburban,0.0,1.0,2.78,41.485
9108,89.335802,173.071192,-71.970133,79.593564,1.94,16.02,194,223.95,2.77,Morning,Friday,Snowy,Express,1.0,Remote,0.0,1.0,1.36,13.692
9109,-6.887321,87.367906,88.0918215,153.387487,29.51,3.94,185,163.82,4.3,Afternoon,Friday,Cloudy,Standard,1.45,Urban,0.0,1.0,2.61,32.48800000000001
9110,77.5287725,140.256092,8.1730765,125.00282,41.62,19.22,151,314.79,4.27,Afternoon,Tuesday,Sunny,Express,1.94,Urban,0.0,1.0,3.25,50.426
9111,-74.190843,-132.866138,81.6878795,-157.746234,40.23,1.42,136,22.54,0.66,Evening,Monday,Windy,Express,1.12,Urban,0.0,1.0,5.64,39.194
9112,-56.386192,-14.805341,-10.7757365,70.87073,12.74,2.21,117,155.16,1.97,Afternoon,Sunday,Windy,Express,1.3,Suburban,0.0,1.23,4.88,22.32081
9113,13.059064,-148.406012,-52.144841,-109.40386,16.7,7.51,227,12.24,2.74,Night,Saturday,Snowy,Express,1.12,Urban,0.0,2.41,3.23,55.63485
9114,70.62935,-157.159888,8.5008005,-93.829404,48.2,18.46,63,266.17,1.54,Night,Wednesday,Windy,Express,0.65,Suburban,0.0,1.0,5.9,55.23
9115,-61.201575,-0.988553,-10.8718075,-67.045287,5.01,2.64,67,247.48,3.04,Night,Sunday,Windy,Standard,0.86,Suburban,0.0,1.0,2.47,10.838
9116,-22.129847,64.035559,59.103892,-0.377929,11.68,13.57,14,162.05,2.1,Morning,Monday,Rainy,Standard,1.7,Urban,14.25,1.0,1.24,5.218999999999998
9117,9.330863,112.781112,41.943157,131.275247,17.46,19.58,47,111.58,4.07,Morning,Tuesday,Rainy,Standard,1.51,Suburban,16.15,1.0,9.53,21.20800000000001
9118,-60.512347,118.929329,-74.4134,38.680818,39.14,12.56,151,141.82,1.82,Night,Thursday,Sunny,Express,1.24,Remote,0.0,1.0,6.03,45.442
9119,20.055161,138.021144,18.2395845,147.951782,6.72,2.3,216,141.27,3.73,Morning,Wednesday,Windy,Standard,1.83,Urban,0.0,1.0,4.67,14.926
9120,89.076605,138.277453,-20.695201,-175.956777,25.99,9.73,197,359.57,4.24,Afternoon,Tuesday,Windy,Express,1.87,Suburban,14.15,1.0,9.82,25.56700000000001
9121,-64.18372,-19.748928,-15.5057345,-97.964588,12.36,19.32,25,226.39,1.15,Night,Saturday,Cloudy,Standard,1.94,Urban,5.97,1.0,6.88,21.608
9122,-25.363833,-138.334847,-56.176463,38.767691,27.94,17.07,34,90.25,4.69,Afternoon,Wednesday,Snowy,Express,1.12,Remote,0.0,1.0,4.47,40.047
9123,12.9844975,-113.937554,46.5929875,6.362102,9.46,16.02,97,52.86,3.99,Evening,Monday,Rainy,Express,0.76,Suburban,0.0,1.97,4.52,47.45336
9124,-65.5241935,100.569708,30.8760515,19.059844,35.82,5.64,238,369.59,2.78,Morning,Thursday,Windy,Standard,0.72,Remote,10.3,1.0,6.22,30.176
9125,24.022773,129.385288,82.1113965,92.715149,17.42,7.03,138,50.29,3.0,Afternoon,Wednesday,Rainy,Express,0.85,Suburban,0.0,1.0,3.1,23.551
9126,51.5546455,-37.459538,52.0266405,-102.097445,11.99,13.0,205,416.23,3.87,Morning,Sunday,Rainy,Standard,0.96,Suburban,0.0,1.0,9.11,29.072
9127,-29.4587395,84.161065,61.491638,116.175208,29.95,0.98,50,146.81,4.12,Night,Monday,Windy,Standard,1.25,Suburban,0.0,1.0,5.31,33.88
9128,27.4573365,-135.625583,-69.898652,50.736863,6.79,9.35,165,178.79,3.82,Evening,Saturday,Sunny,Standard,0.5,Remote,0.0,1.0,6.8,20.727
9129,-8.4744785,71.893817,32.708797,11.073994,16.47,15.77,196,451.11,2.27,Night,Saturday,Windy,Standard,0.82,Suburban,0.0,1.0,8.56,31.891
9130,-25.6656685,115.031326,68.098034,7.549003,3.16,2.16,92,192.95,4.07,Afternoon,Thursday,Windy,Express,0.9,Urban,16.56,1.0,2.69,-6.191999999999998
9131,-87.1036495,-7.144273,-66.1421685,59.681979,8.83,14.33,104,396.41,3.39,Morning,Sunday,Snowy,Standard,0.95,Remote,14.61,1.0,3.3,6.309000000000001
9132,60.17356,54.615637,-54.896953,18.15074,6.62,11.61,28,249.71,0.73,Evening,Tuesday,Windy,Standard,1.0,Suburban,0.0,1.0,3.23,15.061
9133,-42.8364215,6.489932,-59.7128765,123.664895,13.4,8.59,32,73.84,2.3,Evening,Wednesday,Snowy,Standard,1.11,Urban,17.87,1.0,4.4,3.845000000000002
9134,-16.055427,103.720541,-39.3181255,-28.137613,45.26,16.21,172,444.05,3.27,Night,Saturday,Cloudy,Express,0.76,Remote,0.0,1.0,7.61,55.193
9135,-42.9732045,-26.419848,13.896904,14.733252,35.82,1.56,19,229.49,1.45,Night,Monday,Rainy,Express,0.85,Urban,0.0,1.0,8.38,39.26600000000001
9136,-36.5588785,-124.661981,-19.0622885,87.990912,24.68,10.33,76,480.65,4.23,Night,Tuesday,Windy,Express,1.72,Remote,4.25,1.0,2.72,27.609
9137,-36.448199,103.982331,-66.8070475,-16.681387,30.5,4.15,98,40.18,4.88,Evening,Sunday,Windy,Standard,1.94,Remote,9.37,1.0,2.25,24.23500000000001
9138,47.8214455,-96.270013,39.2589255,130.248061,34.76,3.91,174,119.79,1.4,Evening,Sunday,Rainy,Express,1.37,Suburban,0.0,1.0,6.81,37.973
9139,33.62592,120.120297,89.270815,-63.627489,45.64,4.91,20,464.2,1.35,Evening,Tuesday,Rainy,Express,1.7,Urban,0.0,1.0,9.4,49.717
9140,-40.6866085,89.531605,73.0048065,55.60323,49.93,2.19,110,455.5,4.89,Evening,Friday,Snowy,Express,1.0,Urban,0.0,1.0,9.48,55.40900000000001
9141,-36.398788,115.005976,-29.9524025,-25.309003,1.75,10.69,49,139.14,4.05,Night,Monday,Cloudy,Standard,0.78,Remote,12.41,1.18,2.18,2.900499999999999
9142,-24.281765,-151.98791,3.0260085,38.945481,11.78,19.51,169,70.45,0.81,Night,Thursday,Sunny,Express,1.57,Suburban,0.0,1.0,7.84,27.829
9143,-67.5579775,127.667429,-8.0804315,-141.673088,16.48,12.31,141,234.38,2.96,Evening,Friday,Rainy,Standard,1.95,Remote,0.0,1.0,5.85,28.149
9144,63.8964725,80.436186,68.8610565,-5.513678,11.0,10.24,208,43.87,1.81,Afternoon,Friday,Rainy,Standard,0.66,Remote,0.0,1.0,6.09,21.82
9145,12.1662085,-138.65322,-48.587355,-36.697801,1.49,14.94,18,197.18,1.74,Night,Thursday,Cloudy,Standard,1.53,Remote,0.0,2.78,6.48,46.93195999999999
9146,-48.623716,-53.157042,10.3169435,36.144499,14.94,9.91,137,66.2,0.93,Night,Thursday,Sunny,Express,1.78,Remote,0.0,1.0,8.98,26.817
9147,-35.0661875,110.214461,-62.1812375,152.873504,27.29,13.14,163,337.86,0.58,Evening,Friday,Snowy,Standard,1.44,Suburban,0.0,1.0,4.2,33.182
9148,-26.704661,25.758751,57.3344795,-26.737354,30.97,7.14,114,420.78,4.7,Morning,Friday,Rainy,Standard,1.08,Urban,5.28,1.0,5.29,33.056
9149,0.745771,-85.152106,55.431764,-169.298135,15.75,18.07,145,342.64,2.15,Afternoon,Monday,Rainy,Standard,1.25,Suburban,0.0,1.08,7.96,34.2846
9150,49.081071,-49.679041,65.0347615,179.57998,11.65,9.86,92,265.42,0.67,Morning,Tuesday,Snowy,Express,0.64,Remote,0.0,1.0,7.25,22.17
9151,-8.4523275,117.136403,-79.782945,94.323149,39.42,16.09,144,398.64,3.02,Morning,Saturday,Cloudy,Express,0.66,Urban,0.0,1.0,9.97,52.57100000000001
9152,13.5510645,75.591196,-53.988756,165.174909,15.75,4.55,161,484.31,4.01,Night,Wednesday,Snowy,Standard,0.86,Suburban,0.0,1.0,2.34,21.225
9153,17.999553,-27.309187,-68.4477975,-151.714976,4.68,15.0,40,249.1,1.35,Evening,Saturday,Windy,Express,0.84,Urban,0.0,1.0,3.73,16.324
9154,55.8816765,131.940204,89.643988,8.476457,19.39,9.02,71,411.21,3.67,Evening,Friday,Snowy,Express,1.51,Suburban,0.0,1.0,4.93,28.622
9155,-2.6885655,-3.535664,-21.123765,-99.642694,9.22,3.0,179,72.19,2.1,Night,Tuesday,Rainy,Express,1.53,Urban,0.0,2.81,9.71,58.12766
9156,55.1796235,119.033347,-33.8519685,63.28189,1.04,16.73,157,41.9,3.25,Evening,Wednesday,Windy,Express,0.99,Remote,13.3,1.0,5.66,4.806999999999999
9157,-2.189206,-49.841925,-61.036825,143.919003,29.62,4.03,89,89.94,3.54,Night,Saturday,Sunny,Express,1.59,Urban,18.97,1.0,5.96,16.241
9158,-55.469105,129.802417,-1.477301,17.929498,43.4,9.3,225,336.88,1.85,Evening,Wednesday,Snowy,Standard,0.88,Remote,18.64,1.0,6.57,29.15
9159,46.3417385,122.349573,-49.1542135,20.63849,45.48,6.04,236,431.36,3.79,Night,Sunday,Cloudy,Standard,1.31,Suburban,0.0,1.0,8.93,52.124
9160,-19.5608525,-86.115708,53.0178485,-122.360595,38.26,9.77,220,434.82,2.63,Night,Saturday,Sunny,Express,1.65,Urban,8.09,1.0,9.81,39.843
9161,-56.721482,-170.71366,30.8005285,98.445661,41.31,3.78,97,496.12,1.0,Morning,Sunday,Windy,Standard,0.91,Urban,0.0,1.0,6.32,42.258
9162,-13.6898525,-146.970797,-56.1873735,-110.374069,36.37,17.58,136,204.03,1.21,Evening,Friday,Windy,Standard,1.48,Suburban,0.0,1.0,4.39,43.486
